POP_TOT_2022,Max di 2021_1_Compr_media,CUM_2011_2021_TOT_TRS_IMM,TRS_IMM/TOT_POP*1000
6027,900,572,18,94,9361207897793
6791,900,350,91,51,6728022382565
11929,900,647,97,54,318886746584
7596,900,700,4,92,2064244339126
11230,900,1030,22,91,7382012466607
4205,900,196,83,46,8085612366231
4371,905,434,19,99,334248455731
3152,905,188,55,59,8191624365482
4291,905,375,25,87,4504777441156
3641,905,262,74,72,1614940950288
3482,905,250,71,7978173463527
3048,905,277,1,90,9120734908137
6449,905,1064,69,165,093812994263
3630,910,155,16,42,7438016528926
4010,915,326,5,81,4214463840399
3744,915,213,28,56,965811965812
4835,915,268,48,55,5284384694933
3330,915,158,05,47,4624624624625
4597,920,459,62,99,9825973460953
4553,920,463,97,101,904238963321
4701,920,363,34,77,2899383109977
7096,920,484,71,68,3074971815107
7190,920,676,39,94,0737134909597
3907,920,235,19,60,1970821602252
3141,920,118,99,37,8828398599172
4004,920,283,3,70,7542457542458
3643,920,287,77,78,9925885259401
3255,920,139,07,42,7250384024578
4987,920,338,82,67,9406456787648
11602,920,703,22,60,6119634545768
12318,920,666,42,54,1013151485631
6536,920,270,21,41,3417992656059
12258,920,390,06,31,8208516886931
14827,920,895,2,60,3763404599717
4415,920,346,34,78,4462061155153
4064,925,462,13,113,713090551181
9444,925,954,33,101,051461245235
4345,925,389,34,89,6064441887227
4179,925,502,98,120,358937544867
6098,925,690,8,113,283043620859
11812,925,1267,82,107,333220453776
16031,925,1375,98,85,8324496288441
16751,925,1727,12,103,105486239628
8423,925,805,34,95,6120147215956
10202,925,1077,24,105,591060576358
4796,925,377,14,78,6363636363636
3453,925,287,09,83,1421951925862
3694,925,247,96,67,1250676773146
4554,925,391,67,86,0057092665788
6064,925,579,95,4815303430079
11739,925,1146,59,97,6735667433342
13337,925,1081,02,81,0542100922246
6002,925,553,46,92,2125958013995
5363,925,585,14,109,106843184785
8986,925,455,29,50,6665924771867
3980,925,207,5,52,1356783919598
4247,925,377,08,88,7873793265835
6447,925,463,37,71,8737397239026
3483,925,264,02,75,8024691358025
4094,925,264,67,64,6482657547631
3504,925,232,9,66,4668949771689
7951,925,519,67,65,3590743302729
4298,925,271,71,63,2177757096324
9088,925,486,4,53,5211267605634
9804,925,427,83,43,6383108935129
10441,925,500,66,47,9513456565463
4703,925,223,27,47,4739527960876
17645,925,990,81,56,1524511192973
9543,925,442,51,46,370114219847
9010,925,356,14,39,527192008879
7768,925,350,74,45,1519052523172
5714,925,350,9,61,4105705285264
12928,925,1595,65,123,425897277228
12839,925,1234,09,96,1204143624893
11463,925,741,63,64,6977231091337
12899,925,1078,9,83,6421428017676
5213,925,422,33,81,0147707653942
12054,925,868,41,72,0433051269288
5487,930,347,67,63,3624931656643
3677,930,225,01,61,1939080772369
4218,930,287,04,68,0512091038407
3835,930,342,44,89,2933507170795
3752,930,269,08,71,7164179104478
4701,930,261,18,55,5583918315252
4511,930,275,95,61,1726889824873
5543,930,447,07,80,6548800288652
3533,930,245,89,69,5980752901217
6511,930,478,3,73,460297957303
5830,930,396,71,68,0463121783877
4928,930,427,09,86,6659902597403
7647,930,483,75,63,2601020007846
9296,930,425,16,45,7358003442341
3227,935,328,4,101,766346451813
4069,935,446,22,109,663307938068
5156,935,416,96,80,8688906128782
6516,935,528,81,0313075506446
3155,935,137,2,43,486529318542
17610,935,733,04,41,6263486655309
5494,935,285,19,51,9093556607208
4800,940,379,09,78,9770833333333
6336,940,540,25,85,2667297979798
6262,940,426,11,68,0469498562759
10325,940,422,53,40,9230024213075
4485,940,954,05,212,720178372352
12438,945,527,61,42,4191992281717
8374,945,644,24,76,9333651779317
4278,945,295,65,69,109396914446
17109,945,1437,45,84,0171839382781
5033,950,540,53,107,397178621101
7239,950,858,75,118,628263572317
3075,950,200,5,65,2032520325203
4095,950,382,18,93,3284493284493
3556,950,340,08,95,6355455568054
3379,950,406,67,120,352175199763
3874,950,364,79,94,1636551368095
4443,950,361,62,81,3909520594193
4549,950,334,84,73,6073862387338
16498,950,1831,42,111,008607103891
4138,950,352,4,85,1619139681005
10544,950,707,4,67,0902883156298
5112,950,508,63,99,4972613458529
7280,950,734,06,100,832417582418
3704,950,258,59,69,8137149028078
3878,950,248,06,63,9659618359979
11555,950,1066,55,92,3020337516227
11826,950,1015,43,85,8641975308642
6767,950,604,87,89,3852519580316
5500,950,491,98,89,4509090909091
5292,950,347,24,65,6160241874528
8385,950,516,95,61,6517590936196
4202,950,573,72,136,534983341266
18038,950,1390,16,77,0684111320545
4372,950,182,21,41,6765782250686
9882,950,495,56,50,1477433717871
13020,950,1217,52,93,5115207373272
3689,950,285,65,77,4329086473299
10065,950,512,02,50,8713363139593
12192,950,666,86,54,6965223097113
3051,950,169,21,55,4605047525402
6732,950,220,66,32,7777777777778
4609,950,192,03,41,6641353872857
4469,950,207,62,46,4578205415082
8170,950,445,95,54,5838433292534
4762,950,243,8,51,1969760604788
4023,950,188,14,46,7660949540144
4782,955,472,5,98,8080301129234
5816,955,549,99,94,5649931224209
9444,955,730,84,77,3867005506141
3392,955,186,11,54,8673349056604
8134,955,499,8,61,4457831325301
8709,955,281,23,32,2918819611896
3427,955,249,34,72,7575138605194
4199,955,194,71,46,3705644201
11231,955,889,74,79,2217968123943
4437,960,658,36,148,379535722335
3982,960,607,35,152,523857358111
7611,960,521,53,68,5231901195638
5386,960,458,97,85,2153731897512
4029,960,332,45,82,5142715313974
6023,960,663,32,110,131163871825
3968,960,426,63,107,517641129032
4417,960,291,1,65,9044600407516
6016,960,242,87,40,3706781914894
3660,960,220,38,60,2131147540984
8187,960,1079,46,131,850494686698
16579,960,1216,91,73,4006876168647
11643,960,912,03,78,3329038907498
8148,960,551,8,67,7221404025528
4847,965,421,26,86,9114916443161
10660,965,1197,34,112,320825515947
3038,965,395,83,130,292955892034
3458,965,281,2,81,3186813186813
10388,965,542,41,52,2150558336542
12017,965,404,77,33,6831155862528
5026,965,383,06,76,2156784719459
8500,965,1122,9,132,105882352941
3674,965,461,62,125,645073489385
6991,970,510,12,72,9681018452296
5242,970,541,15,103,233498664632
4382,970,487,27,111,198083067093
3043,970,124,06,40,7689779822544
10505,970,945,53,90,007615421228
5174,975,452,63,87,481638964051
4786,975,463,22,96,7864605098203
3246,975,335,103,203943314849
4343,975,473,19,108,954639650012
4767,975,370,97,77,8204321376128
4815,975,500,1,103,86292834891
5747,975,431,96,75,1626935792587
5857,975,412,01,70,3448864606454
3782,975,391,46,103,506081438392
3997,975,337,62,84,4683512634476
9135,975,722,2,79,0585659551177
5233,975,399,86,76,4112363844831
3677,975,260,23,70,7723687788958
5514,975,416,02,75,4479506710192
6906,975,713,37,103,297132927889
3880,975,389,39,100,35824742268
10679,975,898,07,84,096825545463
6020,975,651,28,108,186046511628
12128,975,848,38,69,9521767810026
8538,975,934,22,109,419067697353
11508,975,1201,2,104,379562043796
14970,975,1904,5,127,221108884436
13136,975,640,84,48,7850182704019
18880,975,2015,73,106,765360169492
5513,975,228,14,41,3821875566842
4237,975,210,4,49,6577767288176
4869,975,353,09,72,5179708359006
3492,980,350,33,100,323596792669
6211,980,563,39,90,7084205441958
8045,980,1058,64,131,589807333748
7330,980,739,11,100,833560709413
14602,980,1323,42,90,6327900287632
8796,980,564,57,64,1848567530696
6785,985,437,85,64,5320560058954
6010,985,563,28,93,7237936772047
8835,985,973,45,110,181097906055
3763,985,315,97,83,9675790592612
4682,985,348,3,74,3912857753097
9815,985,865,77,88,2088639836984
3759,985,407,21,108,329342910348
5484,990,530,24,96,6885485047411
5098,990,364,21,71,4417418595528
4247,990,357,24,84,1158464798681
3201,990,191,08,59,6938456732271
15842,990,950,26,59,9835879308168
4548,990,189,48,41,6622691292876
6623,990,268,72,40,5737581156576
7367,990,415,46,56,3947332699878
7218,990,460,58,63,8099196453311
4997,990,601,18,120,308184910947
19731,990,1227,55,62,2142820941665
17986,990,1317,82,73,2692093850773
7494,995,830,75,110,855350947425
4196,995,221,39,52,7621544327931
4117,995,358,5,87,0779693951907
9697,995,878,94,90,6404042487367
5390,995,505,97,93,8719851576994
3078,995,286,71,93,1481481481482
5349,995,276,23,51,641428304356
17256,995,406,21,23,5402178952248
7830,1000,821,68,104,939974457216
5999,1000,945,35,157,584597432905
5625,1000,612,21,108,837333333333
5817,1000,922,24,158,542203885164
7430,1000,720,34,96,950201884253
18090,1000,2082,79,115,134881149807
4785,1000,447,08,93,4336468129572
6600,1000,695,37,105,359090909091
5671,1000,595,61,105,027332040205
7281,1000,712,26,97,8244746600742
5952,1000,477,25,80,1831317204301
7257,1000,814,59,112,248863166598
3144,1000,275,97,87,7767175572519
7046,1000,563,5,79,9744535906897
5174,1000,393,02,75,9605720912253
4928,1000,549,78,111,5625
4308,1000,336,73,78,1638811513463
3176,1000,302,66,95,2959697732997
5229,1000,440,32,84,2073054121247
3842,1000,442,77,115,244664237376
4931,1000,537,48,109,000202798621
9270,1000,924,87,99,7702265372168
14711,1000,1757,23,119,450071375161
4288,1000,458,7,106,972947761194
5340,1000,606,83,113,638576779026
3067,1000,272,01,88,689272905119
4802,1000,458,32,95,4435651811745
4814,1000,452,63,94,023680930619
14985,1000,1416,16,94,5051718385052
5106,1000,431,51,84,5103799451626
5712,1000,430,78,75,4166666666667
6352,1000,569,87,89,7150503778337
9491,1000,788,19,83,0460436202718
4436,1000,570,86,128,688007213706
4797,1000,288,89,60,2230560767146
9055,1000,941,53,103,979017117615
7090,1000,513,13,72,3737658674189
5108,1000,351,61,68,835160532498
4757,1000,362,66,76,2371242379651
3197,1000,222,14,69,4838911479512
3036,1000,261,11,86,0046113306983
7121,1000,289,95,40,7175958432804
3627,1000,101,47,27,9762889440309
10048,1000,442,08,43,9968152866242
14643,1000,580,5,39,6435156730178
14651,1000,1022,83,69,8129820490069
4515,1000,224,14,49,6434108527132
4155,1000,337,46,81,2178098676294
6771,1000,474,1,70,0191995273962
10716,1000,447,85,41,7926465098917
13028,1000,841,37,64,5816702486951
8089,1000,511,43,63,2253677834096
18058,1000,1310,7,72,5827887916713
14915,1000,1492,36,100,057660073751
8229,1000,711,44,86,4552193462146
8789,1000,767,23,87,2943452042326
9935,1000,458,04,46,1036738802214
4632,1005,327,1,70,6174438687392
3346,1005,234,15,69,979079497908
3733,1005,282,6,75,7031877846236
3754,1005,314,7,83,8305807139052
8770,1005,942,47,107,465222348917
9006,1005,833,58,92,5582944703531
6043,1005,473,62,78,3749793149098
5067,1005,543,55,107,272547858694
3851,1005,669,18,173,767852505843
3798,1005,388,95,102,40916271722
6490,1010,646,1,99,5531587057011
10220,1010,1286,88,125,917808219178
4666,1010,414,43,88,8191170167167
8814,1010,584,49,66,3138189244384
3560,1010,178,81,50,2275280898876
14910,1010,908,41,60,926224010731
4007,1010,255,7,63,813326678313
5336,1010,211,77,39,6870314842579
9996,1010,1770,71,177,141856742697
17868,1010,1018,76,57,0158943362436
12706,1010,1296,65,102,050212498032
3755,1015,309,49,82,4207723035952
5388,1015,409,74,76,0467706013363
4064,1015,301,11,74,0920275590551
3932,1015,251,56,63,9776195320448
4181,1015,251,66,60,1913417842621
3344,1015,422,47,126,336722488038
7014,1015,460,07,65,5930995152552
6398,1015,387,04,60,4939043451078
6878,1015,385,59,56,0613550450712
4025,1020,425,09,105,612422360248
3774,1020,332,01,87,972972972973
6799,1020,359,11,52,8180614796294
8260,1020,382,76,46,3389830508475
6769,1020,260,09,38,4236962623726
17142,1020,1104,04,64,4055536110139
3093,1020,277,16,89,6087940510831
3155,1025,292,14,92,5958795562599
3807,1025,352,74,92,655634357762
3574,1025,539,47,150,94292109681
3618,1025,535,56,148,026533996683
5167,1025,542,51,104,995161602477
8138,1025,887,51,109,05750798722
4528,1025,605,85,133,800795053004
6745,1025,635,51,94,2194217939214
4439,1025,525,35,118,348727190809
3720,1025,318,77,85,6908602150538
4946,1025,436,68,88,2895268904165
7509,1025,533,67,71,0707151418298
3324,1025,298,13,89,6901323706378
5927,1025,579,16,97,7155390585456
4898,1025,321,62,65,6635361371989
7930,1025,739,84,93,296343001261
6634,1025,605,88,91,3295146216461
6810,1025,462,13,67,8604992657856
7970,1025,620,16,77,8117942283563
3522,1025,412,12,117,013060760931
15097,1025,1608,25,106,527786977545
4739,1025,418,92,88,3983962861363
6931,1025,830,77,119,862934641466
9183,1025,520,36,56,6655776979201
4945,1025,417,09,84,3458038422649
11006,1025,722,48,65,6441940759586
16562,1025,635,92,38,3963289457795
12075,1025,1849,21,153,143685300207
9247,1025,629,78,68,1064128906672
4748,1025,449,35,94,639848357203
5057,1025,327,85,64,8309274273285
19043,1030,2387,56,125,377303996219
5605,1030,482,46,86,0767172167707
9444,1030,571,5,60,5146124523507
5102,1030,258,5,50,6664053312427
5638,1035,628,67,111,505853139411
5273,1035,543,92,103,1519059359
4319,1035,428,15,99,1317434591341
4021,1035,419,9,104,426759512559
11551,1035,768,08,66,4946757856463
7605,1035,1943,02,255,492439184747
3217,1040,509,64,158,420889027044
5940,1040,497,11,83,6885521885522
7729,1040,721,58,93,3600724543926
8718,1040,587,96,67,4420738701537
5481,1040,460,06,83,9372377303412
3660,1045,416,17,113,707650273224
4893,1045,571,24,116,74637236869
9622,1045,935,57,97,2323841197256
9821,1045,954,25,97,1642398941045
6987,1045,734,17,105,076570774295
7512,1045,822,2,109,451544195953
3310,1045,247,48,74,7673716012085
4472,1045,222,21,49,6891771019678
15419,1045,1013,07,65,7027044555418
13889,1045,1055,31,75,9817121463028
9496,1045,462,1,48,6625947767481
6529,1045,751,25,115,063562567009
9826,1050,1174,72,119,552208426623
5819,1050,549,85,94,4921807870768
4435,1050,410,28,92,5095828635851
3212,1050,314,04,97,7708592777086
3125,1050,434,59,139,0688
3167,1050,347,7,109,788443321756
10278,1050,1075,98,104,687682428488
8032,1050,1004,65,125,080926294821
4926,1050,480,07,97,4563540397889
5974,1050,462,79,77,4673585537329
3621,1050,342,36,94,5484672742336
4820,1050,582,49,120,848547717842
4191,1050,597,69,142,61274158912
5262,1050,453,54,86,1915621436716
3344,1050,368,59,110,224282296651
5040,1050,427,98,84,9166666666667
3039,1050,340,9,112,175057584732
5119,1050,485,38,94,8193006446572
8118,1050,809,63,99,7326927814733
4575,1050,448,14,97,9540983606557
4600,1050,554,25,120,489130434783
3038,1050,347,92,114,522712310731
7699,1050,873,27,113,426419015457
4328,1050,376,41,86,970887245841
5390,1050,440,96,81,8107606679035
10011,1050,883,35,88,2379382679053
7138,1050,664,6,93,1073129728215
3766,1050,368,35,97,809346787042
10020,1050,935,07,93,3203592814371
4672,1050,453,3,97,0248287671233
7005,1050,667,87,95,3418986438258
10693,1050,1087,67,101,717946320022
4049,1050,424,72,104,895035811311
7571,1050,750,14,99,0807026812839
5593,1050,679,72,121,530484534239
6667,1050,395,68,59,3490325483726
5244,1050,421,51,80,3794813119756
9679,1050,679,01,70,1529083583015
3627,1050,261,4,72,0705817480011
5145,1050,368,06,71,5374149659864
9592,1050,725,83,75,6703502919099
8061,1050,773,61,95,9694826944548
3918,1050,352,26,89,9081163859112
15661,1050,1488,74,95,060340974395
7838,1050,628,29,80,1594794590457
10912,1050,1299,36,119,076246334311
13227,1050,919,97,69,5524306343086
3659,1050,121,54,33,2167258813884
5359,1055,450,16,84,0007464079119
7156,1055,865,66,120,969815539407
4538,1055,478,105,332745702953
5753,1055,484,16,84,1578306970276
3060,1060,184,07,60,1535947712418
10002,1060,683,1,68,2963407318536
3396,1060,272,77,80,3209658421672
3495,1065,383,34,109,682403433476
8375,1065,586,56,70,0370149253731
12977,1065,1129,56,87,0432303305849
3443,1065,305,58,88,7539936102236
5577,1065,554,75,99,4710417787341
4535,1065,473,73,104,460859977949
3097,1065,331,36,106,993865030675
3804,1070,292,06,76,7770767613039
5245,1070,677,54,129,178265014299
6150,1070,387,54,63,0146341463415
6300,1070,1988,58,315,647619047619
3548,1075,456,11,128,554114994363
8756,1075,737,63,84,2428049337597
14728,1075,1760,07,119,505024443237
7582,1075,810,19,106,857029807439
5039,1075,426,75,84,6894225044652
4623,1075,360,51,77,9818299805321
3070,1075,305,9,99,6416938110749
3085,1075,201,62,65,354943273906
4559,1075,445,15,97,6420267602544
4872,1075,306,09,62,826354679803
8094,1075,923,93,114,149987645169
11366,1075,996,91,87,7098363540384
4278,1075,418,76,97,8868630201029
16037,1075,1435,34,89,5017771403629
4110,1075,371,03,90,2749391727494
6175,1075,752,61,121,88016194332
4646,1075,382,82,2212656048213
3928,1075,530,72,135,112016293279
4625,1075,417,04,90,1708108108108
4978,1075,443,28,89,0478103656087
4957,1075,400,53,80,8008876336494
6902,1075,439,55,63,6844392929586
6177,1075,584,12,94,5637040634612
4859,1075,372,71,76,7050833504836
6645,1075,721,5,108,577878103837
4216,1075,375,27,89,0109108159393
3114,1075,223,46,71,7597944765575
11867,1075,960,72,80,9572764809977
7478,1075,610,09,81,584648301685
9092,1075,982,11,108,019137703476
7914,1075,801,31,101,252211271165
8958,1075,900,78,100,555927662425
5054,1075,618,13,122,305104867432
10590,1075,1063,15,100,391879131256
3658,1075,180,67,49,3903772553308
3979,1075,272,15,68,3965820557929
5249,1075,664,126,500285768718
3778,1075,280,7,74,2985706723134
5611,1075,497,38,88,6437355195152
5140,1075,313,65,61,0214007782101
10120,1075,1153,06,113,938735177866
12031,1075,466,93,38,8105726872247
3370,1075,201,6,59,8219584569733
6663,1075,481,35,72,2422332282756
16925,1075,2039,27,120,488626292467
8298,1075,1003,29,120,90744757773
3360,1075,311,03,92,5684523809524
4384,1075,410,44,93,6222627737226
8671,1075,770,19,88,8236650905316
9496,1075,694,11,73,0949873631003
13363,1080,527,28,39,4582054927786
3198,1080,333,64,104,32770481551
14355,1080,935,7,65,1828631138976
5614,1080,696,7,124,100463127895
12280,1085,1393,59,113,484527687296
3597,1085,414,71,115,293299972199
9641,1085,811,37,84,1582823358573
7562,1085,674,12,89,1457286432161
3613,1085,279,74,77,4259618045945
3215,1085,394,51,122,709175738725
11076,1085,4222,98,381,273022751896
3914,1085,510,98,130,551865099642
10181,1090,1056,14,103,736371672724
5195,1090,461,77,88,8873917228104
3013,1090,351,05,116,511782276801
5175,1090,620,9,119,980676328502
6708,1090,407,49,60,7468694096601
6462,1090,401,61,62,1494893221913
10179,1095,950,57,93,3854013164358
4682,1095,461,03,98,4686031610423
3295,1100,280,75,85,2048558421851
3287,1100,241,74,73,5442652874962
4193,1100,365,62,87,1977104698307
5475,1100,589,32,107,638356164384
18116,1100,2904,12,160,306911017885
12433,1100,1218,42,97,9988739644494
6685,1100,625,51,93,5691847419596
10751,1100,1263,72,117,544414473072
7939,1100,1172,06,147,633203174203
3949,1100,394,4,99,8733856672575
10719,1100,1098,35,102,467580931057
8652,1100,833,93,96,3858067498844
3528,1100,368,72,104,512471655329
5031,1100,917,85,182,438878950507
8120,1100,1002,58,123,470443349754
3332,1100,465,37,139,666866746699
4811,1100,533,78,110,949906464353
3364,1100,413,57,122,939952437574
6157,1100,592,72,96,2676628228033
10733,1100,1234,41,115,010714618466
4518,1100,425,94,0681717574148
8027,1100,676,12,84,23072131556
3398,1100,457,06,134,508534432019
5064,1100,519,28,102,543443917852
6401,1100,639,76,99,9468832994845
8257,1100,682,36,82,6401840862299
4379,1100,580,64,132,596483215346
3114,1100,541,85,174,004495825305
5165,1100,425,16,82,3155856727977
11680,1100,916,58,78,4743150684931
9380,1100,687,45,73,2889125799573
6567,1100,513,55,78,2016141312624
12298,1100,1313,34,106,792974467393
16554,1100,1052,45,63,5767790262172
12889,1100,953,8,74,0010861975328
13104,1100,1312,65,100,171703296703
12762,1100,1574,49,123,373295721674
9540,1100,838,32,87,874213836478
6214,1100,567,82,91,3775345992919
5650,1100,346,91,61,4
5096,1100,365,32,71,6875981161696
7303,1100,624,06,85,4525537450363
11985,1100,886,94,74,0041718815186
10781,1100,776,59,72,0332065671088
6404,1100,604,87,94,4519050593379
13792,1100,718,95,52,1280452436195
12114,1100,794,17,65,5580320290573
11108,1100,1086,7,97,8303925099028
12789,1100,1228,66,96,0716240519196
7353,1100,779,64,106,030191758466
3543,1100,328,07,92,5966694891335
11950,1100,845,44,70,7481171548117
12877,1100,810,78,62,9634231575678
10756,1100,961,26,89,3696541465229
6482,1105,637,11,98,2891082999074
5385,1110,410,9,76,3045496750232
13295,1110,731,71,55,036479879654
3405,1115,246,14,72,287812041116
4460,1115,469,21,105,204035874439
5879,1115,431,72,73,4342575267903
4182,1115,194,86,46,5949306551889
6728,1115,618,66,91,9530321046373
12311,1115,650,61,52,8478596377224
4092,1115,259,3,63,3675464320626
7084,1115,627,69,88,606719367589
3208,1120,415,31,129,46072319202
3755,1125,361,37,96,237017310253
4095,1125,565,62,138,124542124542
4750,1125,636,91,134,086315789474
3686,1125,364,08,98,7737384698861
15199,1125,1777,05,116,918876241858
5641,1125,541,97,96,0769367133487
6902,1125,661,96,95,9084323384526
3765,1125,464,31,123,322709163347
4078,1125,380,18,93,2270720941638
3493,1125,327,8,93,8448325221872
5494,1125,486,33,88,520203858755
3050,1125,241,13,79,0590163934426
3823,1125,369,5,96,651844101491
3354,1125,341,79,101,90518783542
6233,1125,426,45,68,4180972244505
9915,1125,1012,08,102,075642965204
4250,1125,401,68,94,5129411764706
4726,1125,668,15,141,377486246297
3617,1125,313,83,86,7652750898535
10413,1125,1104,89,106,106789589936
5297,1125,656,67,123,970171795356
3512,1125,369,77,105,287585421412
4020,1125,545,85,135,783582089552
5090,1125,633,4,124,440078585462
9336,1125,969,81,103,87853470437
4489,1125,542,09,120,759634662508
4932,1125,584,68,118,548256285483
3838,1125,333,95,87,0114643043252
3317,1125,266,85,80,4492010853181
6436,1125,708,03,110,010876320696
5802,1125,559,46,96,4253705618752
4411,1125,515,58,116,88506007708
3058,1125,224,18,73,3093525179856
4106,1125,383,18,93,321967851924
4969,1125,453,9,91,3463473535923
11740,1125,883,81,75,2819420783646
12962,1125,970,88,74,9020212930103
9353,1125,1170,78,125,176948572651
5288,1125,552,3,104,444024205749
10661,1125,1058,84,99,3190132257762
13115,1125,1483,64,113,125428898208
10309,1125,959,54,93,0778931031138
8194,1125,962,41,117,453014400781
4611,1125,358,88,77,8312730427239
13460,1125,963,88,71,6106983655275
15193,1125,1606,63,105,748041861384
8239,1125,541,95,65,778613909455
6888,1125,475,72,69,0650406504065
8242,1125,706,44,85,7122057752973
6771,1125,486,86,71,9037069856742
8524,1125,528,17,61,9626935710934
5830,1125,415,33,71,2401372212693
6244,1125,569,46,91,2011531069827
14258,1125,1469,98,103,098611305934
7648,1125,2231,97,291,837081589958
13116,1125,914,34,69,711802378774
6456,1125,131,66,20,3934324659232
8705,1125,600,47,68,979896611143
6421,1125,609,33,94,8964335773244
12284,1125,1026,39,83,555030934549
5439,1125,922,76,169,656186799044
17281,1125,1026,46,59,3981829755223
5306,1125,322,41,60,763286845081
7896,1130,949,53,120,254559270517
9910,1130,860,66,86,8476286579213
4263,1130,495,94,116,335913675815
8068,1130,533,59,66,1365889935548
8084,1130,506,84,62,6966848095002
3818,1140,441,29,115,581456259822
15551,1140,1702,31,109,466272265449
6737,1140,629,26,93,4035921033101
3168,1145,300,63,94,8958333333333
9754,1145,1095,14,112,275989337708
6417,1150,604,37,94,1826398628642
4621,1150,515,74,111,607877082882
3075,1150,347,05,112,861788617886
14077,1150,1984,1,140,946224337572
6697,1150,882,12,131,718680005973
6521,1150,754,23,115,661708326944
8513,1150,927,6,108,962762833314
8190,1150,1042,29,127,263736263736
6158,1150,594,23,96,4972393634297
3276,1150,298,98,91,2637362637363
12494,1150,1071,41,85,7539619017128
12890,1150,1030,79,79,9681923972071
4633,1150,535,33,115,547161666307
9431,1150,889,34,94,2996500901283
5578,1150,590,22,105,812119039082
7803,1150,876,95,112,38626169422
5161,1150,497,87,96,4677388103081
6815,1150,416,97,61,1841526045488
6762,1150,662,58,97,9858030168589
3932,1150,403,62,102,6500508647
3677,1150,380,34,103,437584987762
4402,1150,536,32,121,835529304861
5333,1150,764,09,143,275829739359
3600,1150,271,95,75,5416666666667
4495,1150,363,74,80,9210233592881
15802,1150,1560,45,98,7501582078218
3991,1150,349,11,87,4743172137309
3376,1150,259,55,76,8809241706161
3105,1150,259,68,83,6328502415459
3012,1150,163,11,54,1533864541833
4185,1150,336,36,80,3727598566308
9548,1150,733,71,76,8443653121073
10661,1150,893,65,83,8242191164056
12761,1150,1110,13,86,9939659901262
3814,1150,253,08,66,3555322496067
6146,1150,537,68,87,4845427920599
15773,1150,1816,31,115,1531097445
5652,1150,448,97,79,4355980184006
11655,1150,1430,05,122,698412698413
4878,1150,457,54,93,7966379663797
11457,1150,1028,32,89,7547350964476
3417,1150,547,34,160,181445712613
11179,1150,854,47,76,4352804365328
6274,1150,476,04,75,8750398469876
3303,1150,273,75,82,8792007266122
3142,1150,156,94,49,9490770210057
3214,1150,123,94,38,562538892346
6407,1150,236,53,36,9174340565007
8417,1150,1204,42,143,093738861827
12882,1150,1233,72,95,7708430367955
4789,1150,423,62,88,4568803508039
19849,1150,665,47,33,5266260265001
12628,1150,784,3,62,1080139372822
7606,1150,273,57,35,9676571128057
6783,1150,343,76,50,6796402771635
11964,1150,1221,76,102,119692410565
7525,1150,551,41,73,2770764119601
3115,1155,193,44,62,099518459069
4778,1155,467,48,97,8401004604437
4017,1155,252,26,62,7981080408265
17203,1155,851,84,49,5169447189444
16223,1155,721,36,44,4652653639894
11333,1155,902,92,79,6717550516192
3048,1160,156,54,51,3582677165354
8701,1165,1197,79,137,661188369153
3034,1165,314,33,103,602504943968
18087,1165,2191,01,121,137280919998
11065,1165,1020,18,92,1988251242657
11528,1165,1118,12,96,9916724496877
3608,1165,449,37,124,54822616408
6755,1170,612,88,90,7298297557365
4684,1170,360,49,76,9619982920581
16021,1170,2226,79,138,991948068161
10854,1170,558,49,51,4547632209324
10331,1170,830,06,80,3465298615816
18444,1170,1537,69,83,3707438733464
8903,1170,1042,83,117,132427271706
5949,1170,812,22,136,530509329299
4576,1170,297,92,65,1048951048951
8878,1170,1461,53,164,623789141699
14287,1170,1897,21,132,792748652621
5900,1175,525,65,89,093220338983
14204,1175,1510,47,106,341171500986
3441,1175,386,53,112,330717814589
3643,1175,421,16,115,608015371946
5333,1175,491,41,92,1451340708794
3269,1175,375,9,114,989293361884
3328,1175,280,64,84,3269230769231
6271,1175,542,46,86,5029500877053
3385,1175,238,82,70,5524372230428
7451,1175,540,03,72,4775197960005
4303,1175,469,67,109,149430629793
4242,1175,342,58,80,7590759075908
4713,1175,434,02,92,0899639295565
6372,1175,775,07,121,63684871312
3852,1175,417,27,108,32554517134
10398,1175,838,55,80,6453164070013
6067,1175,575,81,94,9085215098071
4110,1175,605,74,147,38199513382
3312,1175,266,11,80,3472222222222
4459,1175,388,81,87,1966808701503
4370,1175,401,98,91,9862700228833
4758,1175,424,06,89,1256830601093
3534,1175,283,80,0792303338993
6346,1175,615,86,97,0469587141506
6873,1175,765,52,111,380765313546
10161,1175,1097,69,108,029721484106
11277,1175,1230,28,109,0963908841
9225,1175,804,28,87,1848238482385
16794,1175,2113,39,125,841967369299
13782,1175,1198,94,86,9931795095052
7857,1175,722,74,91,9867633956981
10875,1175,1138,97,104,732873563218
7686,1175,856,57,111,445485297944
9454,1175,913,74,96,6511529511318
8578,1175,839,04,97,813010025647
5323,1175,498,56,93,6614690963742
3883,1175,488,83,125,889775946433
9491,1175,716,91,75,5357707301654
17364,1175,1601,5,92,2310527528219
5443,1175,520,64,95,6531324637149
5575,1175,464,69,83,352466367713
16644,1175,1659,6,99,7116077865898
8051,1175,621,22,77,1606011675568
13666,1175,691,32,50,5868578955071
7107,1175,538,14,75,7197129590545
8983,1175,807,44,89,8853389736168
7733,1175,266,17,34,4200181042286
3648,1175,336,23,92,1683114035088
